Age,PotentialParentAge,ChildrenAtAge,MarriedAtAge,IsMarried,Country_Germany,Country_India,Country_Romania,Country_United Kingdom,Country_United States,Country_Uruguay,SleepPattern_irregular,SleepPattern_regular,SleepHourAverage_5-6 hours,SleepHourAverage_7-8 hours,StressLevelRating_low,StressLevelRating_moderate,StressReductionActivityFrequency_never,StressReductionActivityFrequency_rarely,StressReductionActivityFrequency_sometimes,OutsideFoodFrequency_Once a year,OutsideFoodFrequency_once every month,OutsideFoodFrequency_once every week,DrasticWeightIncrease_Yes,PackagedFoodFrequency_frequently,PackagedFoodFrequency_rarely,PackagedFoodFrequency_sometimes,SmokeOrTobacco_Yes,Alcohol_every week,Alcohol_everyday,Alcohol_never,Alcohol_rarely,Recreational_Yes,LiveNearToxicity_Yes,StressOvercomeFastFood_Yes,PeriodSkipFrequency_never,PeriodSkipFrequency_sometimes,ContraceptiveIntake_Yes,Accuracy
0.10097863749002801,-0.08188271258722621,0.006274089378807747,-0.03658816021018423,-0.26680449949901447,0.0,-0.2274260442681033,0.0,0.0,0.0,0.0,-0.5678011646539463,-1.7213971336826968,-0.8873680836965019,-1.6359118098096126,0.0,0.0,1.4770741121504767,1.2881099369556357,3.9792165045273866,-0.6607608633616517,0.0,0.3885686695901171,1.383714415064625,-0.9658116433847534,0.3055145146877472,0.0,0.0,1.3925966360482707,0.0,-0.8527458763638418,-1.4078944435037244,0.0,-2.2410549184685946,0.253579138591072,-1.9278573737681919,0.0,0.0,0.6666666666666666
0.09841182208160687,-0.07705435956946004,0.005849038450987574,-0.04149795142694914,0.0,0.0,-0.33461305234882005,0.0,0.0,0.0,0.0,-0.5013919530778365,-1.714095306539408,-0.7612207494731529,-1.4508797527925688,0.0,0.0,1.0838796311454402,1.1266968119972134,3.687130947441849,-0.23906764506005673,0.0,0.30798459783748944,1.2834294879700792,-0.8818203342358019,0.26892763488281374,0.0,0.0,1.2278085120402173,0.0,-0.7042612282328238,-1.2015371152843184,0.0,-2.024381272759338,0.26638359656215066,-1.8538061865744,0.0,0.0,0.6666666666666666
0.09773841634323496,-0.0738014920168957,0.005326486870196713,-0.03875771578682673,0.0,0.0,-0.4628017774686173,0.0,0.0,0.0,0.0,-0.4441465933862724,-1.720954688412901,-0.6441099469708382,-1.2819523895821965,0.0,0.0,0.7082618820760431,0.9537079960458393,3.396528575035846,0.0,0.0,0.22687782559335617,1.2049025405419451,-0.7970067860177065,0.22418783572859816,0.0,0.0,1.1354922355026869,0.0,-0.49771328418693056,-0.959575623519224,0.0,-1.822010093639661,0.25908487134588537,-1.7714407424956184,0.0,0.0,0.6666666666666666
0.09759019090702482,-0.07130785779221066,0.0043048331460996256,-0.0363697945103874,0.0,0.0,-0.5756372126866522,0.0,0.0,0.0,0.0,-0.37316005460139734,-1.7166254407282322,-0.5345162580645167,-1.1232865349713457,0.0,0.0,0.39156539632497234,0.7958342093600164,3.131428056167945,0.0,0.0,0.15484636482584674,1.1357830199974164,-0.7255710022763179,0.192171223899677,0.0,0.0,1.0422374242247296,0.0,-0.3239710253209602,-0.7681774994750413,0.0,-1.6272505529872756,0.24565051284583986,-1.6940634535517527,0.0,0.0,0.6666666666666666
0.09764873120103543,-0.06943747663054453,0.003447225397038191,-0.03427108730626107,0.0,0.0,-0.6746419541490243,0.0,0.0,0.0,0.0,-0.30381239718616276,-1.7161056020416454,-0.4322362603720716,-0.9744182888627835,0.0,0.0,0.0971944857824285,0.6469037187124714,2.892473211909439,0.0,0.0,0.09113701553318766,1.0754802653965048,-0.6640539220157268,0.16257836429358843,0.0,0.0,0.9557477208933475,0.0,-0.16510418877384916,-0.5952701868016611,0.0,-1.4351180599336089,0.22902285642118989,-1.627590896602112,0.0,0.0,0.625
0.09678101523178308,-0.06951233208512196,0.0026898904767046804,-0.031744354899218945,0.0,0.0,-0.7383872532980467,0.0,0.0,0.0,0.0,-0.19414679770706,-1.67223098861292,-0.34317700934549145,-0.8351573432854175,-0.030725087580078088,0.0,0.0,0.5559866147380683,2.7282062442574437,0.0,0.0,0.07271761333153663,1.0265400098407815,-0.6378366442037436,0.14690206493058716,0.0,0.0,0.8186217796149595,0.0,-0.08243301212463468,-0.5043677176564774,0.0,-1.223767345336616,0.20696442966808518,-1.564432670938634,0.0,0.0,0.625
0.09555530730262911,-0.07067978206422151,0.0020130169448856826,-0.029042948708317876,0.0,0.0,-0.7845307119200086,0.0,0.0,0.0,0.0,-0.06952387900907002,-1.610711264920131,-0.26128540297220254,-0.7050078331750099,-0.0741296040804515,0.0,0.0,0.4950986434637272,2.6053145746738493,0.0,0.0,0.07719371913432477,0.9841801471581257,-0.6272670400198794,0.13835602716615744,0.0,0.0,0.6616428301107171,0.0,-0.03602533723224268,-0.45061260605561293,0.0,-1.0052642306310144,0.1822211648640525,-1.5045993606374948,0.0,0.0,0.7083333333333334
0.09478283986559032,-0.07191847519765707,0.0011104849521590603,-0.026485541973824477,0.0,0.0,-0.8107017956298408,0.0,0.0,0.0,0.0,0.0,-1.5761017855685713,-0.19626863330326993,-0.597306875005635,-0.10202475618184263,0.0,0.0,0.4411909060320127,2.5034759357038907,0.0,0.0,0.08286060698089925,0.9471727458490138,-0.5975510155021876,0.13363638285315046,0.0,0.0,0.5299948198056254,0.0,0.0,-0.3980030940907971,0.0,-0.8092748014289827,0.16324763358440073,-1.4492393860609198,0.0,0.0,0.7083333333333334
0.09452961657523279,-0.07294367428026839,0.0,-0.024336480874943466,0.0,0.0,-0.7962771725890228,0.0,0.0,0.0,0.0,0.0,-1.5701727668159209,-0.15393624802895609,-0.5158017798931446,-0.1072543157432225,0.0,0.0,0.39507470305177517,2.424827892216975,0.0,0.0,0.09110329456035501,0.9176865538157523,-0.5475414904706467,0.13090384779849532,0.0,0.0,0.4166808105283138,0.0,0.0,-0.36883688691418237,0.0,-0.6503012269994151,0.1538731256623085,-1.3968447545090763,0.0,0.0,0.7083333333333334
0.09422728403645877,-0.07402027052456804,0.0,-0.023216642211028822,0.0,0.0,-0.7798014798913472,0.0,0.0,0.0,0.0,0.0,-1.5632579681803718,-0.11229248265642205,-0.4382346707328776,-0.11013078012380868,0.0,0.0,0.3530629459845136,2.3549126181044198,0.0,0.0,0.10015996789816287,0.8919684270185378,-0.5039095985955967,0.12446418030164914,0.0,0.0,0.3024316173318706,0.0,0.0,-0.34077855881263275,0.0,-0.5015897162968854,0.14222815157524885,-1.352495809639671,0.0,0.0,0.7083333333333334
0.09400945072887695,-0.07514354260329188,0.0,-0.02213385295569484,0.0,0.0,-0.7635518598182256,0.0,0.0,0.0,0.0,0.0,-1.5587139872575924,-0.07129990948146328,-0.36178877940597565,-0.11350514370844812,0.0,0.0,0.311975967196199,2.2884149965567064,0.0,0.0,0.10878515417622786,0.8673997083227195,-0.46262604779546873,0.1179895080189673,0.0,0.0,0.19087343204049514,0.0,0.0,-0.31374043430590653,0.0,-0.36141966731606034,0.1309251229397036,-1.3105008034857215,0.0,0.0,0.7083333333333334
0.09386556721650453,-0.0763065184347285,0.0,-0.021084681973854654,0.0,0.0,-0.7474077322684228,0.0,0.0,0.0,0.0,0.0,-1.5561718501579556,-0.030918354137719258,-0.2863647618025543,-0.11731893707253971,0.0,0.0,0.27168037222951397,2.2248909272941946,0.0,0.0,0.11692017532883353,0.8437396101618068,-0.42336568916413936,0.11150938557867622,0.0,0.0,0.08180096820526729,0.0,0.0,-0.2876056240827586,0.0,-0.22893488260732747,0.12004180125878917,-1.2706675945105002,0.0,0.0,0.7083333333333334
0.09360683681953787,-0.07740097877336669,0.0,-0.02009077977114751,0.0,0.0,-0.7187750565990229,0.0,0.0,0.0,0.0,0.0,-1.5544795474574415,0.0,-0.22045602874112963,-0.11920654103043278,0.0,0.0,0.23099944058605332,2.161575975221357,0.0,0.0,0.1213262215773593,0.8223027460699913,-0.3856072461421012,0.10520036124764404,0.0,0.0,0.0,0.0,0.0,-0.2621602141251461,0.0,-0.10213418839257588,0.10868430652045434,-1.234757422270542,0.0,0.0,0.7083333333333334
0.0928070385597012,-0.07801066937432102,0.0,-0.019252451110271157,0.0,0.0,-0.651446147038815,0.0,0.0,0.0,0.0,0.0,-1.5496056220703884,0.0,-0.18516867730117356,-0.11341935582077195,0.0,0.0,0.18828813739753772,2.0916838247168683,0.0,0.0,0.11322621208192749,0.8077439535087456,-0.34729897976734797,0.09754058252599332,0.0,0.0,0.0,0.0,0.0,-0.2383048781152818,0.0,0.0,0.09497956553268944,-1.207218916618761,0.0,0.0,0.7083333333333334
0.0921898619663835,-0.07817161074959021,0.0,-0.01872248385267504,0.0,0.0,-0.5955168918142635,0.0,0.0,0.0,0.0,0.0,-1.5408982958617468,0.0,-0.15737998779332504,-0.10506971225662551,0.0,0.0,0.1506367345093179,2.021093585680896,0.0,0.0,0.097517727514439,0.8009312486551882,-0.3033700852455202,0.08112963861501196,0.0,0.0,0.0,0.0,0.0,-0.21831908053168425,0.0,0.0,0.08366142219743795,-1.1799679097594444,0.0,0.0,0.6666666666666666
0.09162928713146397,-0.07834830176160278,0.0,-0.01822552997768037,0.0,0.0,-0.5410151047560866,0.0,0.0,0.0,0.0,0.0,-1.533230640798996,0.0,-0.13005428245629153,-0.09664176315292138,0.0,0.0,0.11355643107393093,1.952654779940981,0.0,0.0,0.0820327306682015,0.7947618160509888,-0.26121524304320576,0.06473461263282144,0.0,0.0,0.0,0.0,0.0,-0.19903882229459996,0.0,0.0,0.0723715402280613,-1.153835568804364,0.0,0.0,0.6666666666666666
0.09112391908283468,-0.07854379941365686,-8.132157049155472e-06,-0.017752175628413185,0.0,0.0,-0.48782834918790496,0.0,0.0,0.0,0.0,0.0,-1.5265433091320546,0.0,-0.10310815866517052,-0.08819352262838948,0.0,0.0,0.07693576134180329,1.886139154635321,0.0,0.0,0.06677173561069748,0.789127342746672,-0.22061466704127108,0.04840523254086049,0.0,0.0,0.0,0.0,0.0,-0.18040287845359795,0.0,0.0,0.06121903129663967,-1.1286946235803825,0.0,0.0,0.6666666666666666
0.09074623365596614,-0.078752793988268,-0.0005308011193681069,-0.016852326386009517,0.0,0.0,-0.43774802531582835,0.0,0.0,0.0,0.0,0.0,-1.5225623150627605,0.0,-0.074955832071267,-0.08148893162547387,0.0,0.0,0.039678977295615606,1.8195351826041288,0.0,0.0,0.05140130345512646,0.7827133827237219,-0.1796845245141025,0.03388086682122185,0.0,0.0,0.0,0.0,0.0,-0.1625540762004169,0.0,0.0,0.051350617059486355,-1.1019433635002762,0.0,0.0,0.6666666666666666
0.09041054323361822,-0.07898181131541808,-0.0010043858091598101,-0.016022839297162292,0.0,0.0,-0.3885736319730237,0.0,0.0,0.0,0.0,0.0,-1.5193004563097556,0.0,-0.04729822489760471,-0.07464495433519068,0.0,0.0,0.002979823328130319,1.7548394474999964,0.0,0.0,0.03625430432083733,0.7769333917007676,-0.14027095500408776,0.019162645639826132,0.0,0.0,0.0,0.0,0.0,-0.1451721527071656,0.0,0.0,0.04140527355451928,-1.0762867373817442,0.0,0.0,0.6666666666666666
0.08997724245878498,-0.07920211788089936,-0.001249706543591922,-0.015474230703232958,0.0,0.0,-0.3515198971454692,0.0,0.0,0.0,0.0,0.0,-1.5124626956740415,0.0,-0.025191675920870984,-0.058857813276819895,0.0,0.0,0.0,1.7106766199533199,0.0,0.0,0.01460609569931373,0.7692921878767653,-0.10219440551800149,0.0,0.0,0.0,0.0,0.0,0.0,-0.12749726384905527,0.0,0.0,0.030213796699410322,-1.052316389226927,0.0,0.0,0.6666666666666666
0.08964455606263999,-0.0795735522540034,-0.0017304426751116053,-0.01471479279995356,0.0,0.0,-0.32745100820010953,0.0,0.0,0.0,0.0,0.0,-1.5054508811747438,0.0,-0.005262095555526412,-0.045192705526423745,0.0,0.0,0.0,1.6715001105344147,0.0,0.0,0.0,0.7553799847615865,-0.05608254218957247,0.0,0.0,0.0,0.0,0.0,0.0,-0.1113965065969983,0.0,0.0,0.02173597533753195,-1.0275983466749377,0.0,0.0,0.6666666666666666
0.08939445464851618,-0.08019590352435474,-0.0019691255527396227,-0.01411622920973002,0.0,0.0,-0.306773880732019,0.0,0.0,0.0,0.0,0.0,-1.4938721115220583,0.0,0.0,-0.026933244507083242,0.0,0.0,0.0,1.6351234892766218,0.0,0.0,0.0,0.7423914202742629,-0.013223877001935119,0.0,0.0,0.0,0.0,0.0,0.0,-0.093962580387804,0.0,0.0,0.01309308494382852,-1.0033211970272429,0.0,0.0,0.6666666666666666
0.0888693631168625,-0.08041033982678927,-0.0019647850027531386,-0.013850826579236204,0.0,0.0,-0.28390766987902605,0.0,0.0,0.0,0.0,0.0,-1.4789102406524661,0.0,0.0,0.0,0.0,0.0,0.0,1.6081187870807885,0.0,0.0,0.0,0.7280290226612728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07596153344706416,0.0,0.0,0.007710066142299398,-0.9881341308697575,0.0,0.0,0.6666666666666666
0.08824579623332762,-0.08046549431597295,-0.0019872330963198598,-0.013625084822262795,0.0,0.0,-0.25618945137939786,0.0,0.0,0.0,0.0,0.0,-1.463990801275171,0.0,0.0,0.0,0.0,0.0,0.0,1.5839683771639734,0.0,0.0,0.0,0.7127674592619819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.060024142355031555,0.0,0.0,0.0033039605202135752,-0.9745572710985738,0.0,0.0,0.6666666666666666
0.08766121891150114,-0.08052331842936111,-0.002016323273465437,-0.013411067713171286,0.0,0.0,-0.22976526584091464,0.0,0.0,0.0,0.0,0.0,-1.44935136654909,0.0,0.0,0.0,0.0,0.0,0.0,1.5600523940036308,0.0,0.0,0.0,0.6974858626618374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044390506587008625,0.0,0.0,0.0,-0.9611484272132703,0.0,0.0,0.6666666666666666
0.0871102601300777,-0.08059031435213855,-0.0020775477268149744,-0.013166063443649649,0.0,0.0,-0.20512580077543913,0.0,0.0,0.0,0.0,0.0,-1.4342702149600293,0.0,0.0,0.0,0.0,0.0,0.0,1.5358471730345176,0.0,0.0,0.0,0.6813226328967363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028891896163306646,0.0,0.0,0.0,-0.9476254452586975,0.0,0.0,0.6666666666666666
0.08658988681515604,-0.08065483188316352,-0.002131195883456808,-0.012947481907001953,0.0,0.0,-0.18132068743197757,0.0,0.0,0.0,0.0,0.0,-1.4196770030954553,0.0,0.0,0.0,0.0,0.0,0.0,1.512042462875952,0.0,0.0,0.0,0.6655217143199067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013729706821502855,0.0,0.0,0.0,-0.9344025188341489,0.0,0.0,0.6666666666666666
0.0860991370094244,-0.08070916703825529,-0.002182622187536525,-0.012757088903761194,0.0,0.0,-0.15821817575534805,0.0,0.0,0.0,0.0,0.0,-1.4054853705421706,0.0,0.0,0.0,0.0,0.0,0.0,1.488502013539409,0.0,0.0,0.0,0.6499091006736609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9213684569496554,0.0,0.0,0.6666666666666666
0.08568137402071238,-0.08074106311981925,-0.002225149682154857,-0.01270236773345291,0.0,0.0,-0.1339314684823959,0.0,0.0,0.0,0.0,0.0,-1.3912380851029966,0.0,0.0,0.0,0.0,0.0,0.0,1.4642350958811354,0.0,0.0,0.0,0.6327106669220103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.90709644803764,0.0,0.0,0.6666666666666666
0.08527302212188109,-0.08075880557846236,-0.0022640298256178257,-0.012654788365476335,0.0,0.0,-0.11036225662898944,0.0,0.0,0.0,0.0,0.0,-1.377244292306679,0.0,0.0,0.0,0.0,0.0,0.0,1.4402694151888393,0.0,0.0,0.0,0.6158233660731556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8932071175697375,0.0,0.0,0.6666666666666666
0.08488750392285578,-0.0807807413275372,-0.0023000052976889034,-0.012622304790981576,0.0,0.0,-0.08736101084187044,0.0,0.0,0.0,0.0,0.0,-1.36363223876871,0.0,0.0,0.0,0.0,0.0,0.0,1.4167069759834852,0.0,0.0,0.0,0.5992528858926952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8795617553835262,0.0,0.0,0.625
0.08451898943805457,-0.08080070498401111,-0.002335366946608206,-0.012597717859844227,0.0,0.0,-0.0649367061289928,0.0,0.0,0.0,0.0,0.0,-1.3503474339447592,0.0,0.0,0.0,0.0,0.0,0.0,1.3934408799149003,0.0,0.0,0.0,0.5829806822217796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8661834331473419,0.0,0.0,0.625
0.08416484753726677,-0.08081785643494228,-0.0023682959136057543,-0.01258260814068775,0.0,0.0,-0.043050877511254665,0.0,0.0,0.0,0.0,0.0,-1.3373387818110567,0.0,0.0,0.0,0.0,0.0,0.0,1.3705081320124046,0.0,0.0,0.0,0.5669909119556056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8530674506751755,0.0,0.0,0.625
0.08382574677899327,-0.08083424911215722,-0.002399394313198597,-0.012575634893024733,0.0,0.0,-0.021663110722282334,0.0,0.0,0.0,0.0,0.0,-1.3246196748343724,0.0,0.0,0.0,0.0,0.0,0.0,1.3478943791259534,0.0,0.0,0.0,0.5512663436745695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8402123442526964,0.0,0.0,0.625
0.08350321187025142,-0.08085250582861274,-0.0024301109855256946,-0.012576899125741751,0.0,0.0,-0.0007303590092503015,0.0,0.0,0.0,0.0,0.0,-1.3121780095357145,0.0,0.0,0.0,0.0,0.0,0.0,1.3255837628081852,0.0,0.0,0.0,0.5357920399954066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8275899904038075,0.0,0.0,0.5833333333333334
0.08316036389141727,-0.08041369299101084,-0.0027787349192514147,-0.012169354122252727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2987771278100892,0.0,0.0,0.0,0.0,0.0,0.0,1.3031558714414673,0.0,0.0,0.0,0.5249499133804029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8139074247980469,0.0,0.0,0.5833333333333334
0.08281576901449193,-0.07995865071451273,-0.0031317118075924696,-0.011751350077294125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.285468443043683,0.0,0.0,0.0,0.0,0.0,0.0,1.2810105273685046,0.0,0.0,0.0,0.5143571247284827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.800419494175916,0.0,0.0,0.5833333333333334
0.08248006989435408,-0.07951445958746492,-0.0034799710590807244,-0.011340968995942257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2723717006248612,0.0,0.0,0.0,0.0,0.0,0.0,1.2591689014948901,0.0,0.0,0.0,0.5038957130333719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7870714638196035,0.0,0.0,0.5833333333333334
0.08215146237131922,-0.07907891017266037,-0.0038205727619042484,-0.01094036076031922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2594613326176352,0.0,0.0,0.0,0.0,0.0,0.0,1.2376387917614287,0.0,0.0,0.0,0.4935413718923661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7738897742919991,0.0,0.0,0.5833333333333334
0.08182128738224913,-0.07864361890492327,-0.004153399270083467,-0.0105443167215972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2466401166020893,0.0,0.0,0.0,0.0,0.0,0.0,1.2163533273327818,0.0,0.0,0.0,0.4832775991516203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7609315383632544,0.0,0.0,0.5833333333333334
0.08149945281429571,-0.07821790582295365,-0.004481872714282338,-0.010155718140184894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2340177385463933,0.0,0.0,0.0,0.0,0.0,0.0,1.1953673792316575,0.0,0.0,0.0,0.4731265871641546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7481148010534997,0.0,0.0,0.5833333333333334
0.08118250062032656,-0.07779904435323234,-0.004803499490512233,-0.009774142775406617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2215448710364694,0.0,0.0,0.0,0.0,0.0,0.0,1.1746340583157604,0.0,0.0,0.0,0.4630695813360075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7354466273377257,0.0,0.0,0.5833333333333334
0.08087036436187864,-0.07738662187425294,-0.0051210559295786495,-0.00939759871000491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2092286509445611,0.0,0.0,0.0,0.0,0.0,0.0,1.1541523391371142,0.0,0.0,0.0,0.4531064892606947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7229290850402671,0.0,0.0,0.5833333333333334
